Longitude,Latitude,label,cluster_id,fold,mod_label
-48.20779,-7.19207,presence,48,2.0,1
-51.66106,-21.98667,presence,6,1.0,1
-48.97278,-21.13778,presence,6,1.0,1
-47.81667,-15.63333,presence,6,1.0,1
-48.95278,-16.32667,presence,6,1.0,1
-51.18361,-29.91778,presence,28,2.0,1
-35.97611,-8.28333,presence,39,8.0,1
-35.56472,-8.20111,presence,39,8.0,1
-54.76,-18.50667,presence,6,1.0,1
-42.29444,-4.24444,presence,39,8.0,1
-38.65306,-3.73611,presence,39,8.0,1
-49.36972,-28.6775,presence,28,2.0,1
-54.96083,-28.40833,presence,28,2.0,1
-51.995,-6.64472,presence,48,2.0,1
-40.08361,-13.8575,presence,0,4.0,1
-49.48583,-28.93472,presence,28,2.0,1
-53.80695,-29.68417,presence,28,2.0,1
-49.09105,-26.50482,presence,6,1.0,1
-49.532,-25.45904,presence,6,1.0,1
-58.95506,-13.36109,presence,29,8.0,1
-35.08807,-7.13685,presence,39,8.0,1
-36.10296,-9.78082,presence,39,8.0,1
-53.74328,-24.71986,presence,28,2.0,1
-38.96667,-12.26667,presence,0,4.0,1
-47.872,-15.971,presence,6,1.0,1
-44.23333,-2.6,presence,48,2.0,1
-52.60594,-23.66033,presence,6,1.0,1
-38.63721,-7.53945,presence,39,8.0,1
-54.73882,-1.94659,presence,48,2.0,1
-47.81667,-15.83333,presence,6,1.0,1
-51.22277,-30.07927,presence,28,2.0,1
-39.6463,-14.06477,presence,0,4.0,1
-50.50484,-21.63805,presence,6,1.0,1
-48.55778,-22.29639,presence,6,1.0,1
-60.02792,-3.08366,presence,29,8.0,1
-54.30844,-22.4811,presence,6,1.0,1
-36.7306,-9.16729,presence,39,8.0,1
-37.43854,-11.26866,presence,0,4.0,1
-38.58897,-8.73607,presence,39,8.0,1
-37.03265,-10.90006,presence,0,4.0,1
-40.08333,-13.85,presence,0,4.0,1
-35.01313,-7.56315,presence,39,8.0,1
-47.86645,-15.58543,presence,6,1.0,1
-48.06778,-16.01556,presence,6,1.0,1
-49.48233,-23.70476,presence,6,1.0,1
-49.87056,-22.97889,presence,6,1.0,1
-57.61667,-6.21667,presence,29,8.0,1
-49.85806,-21.53667,presence,6,1.0,1
-49.33569,-24.10894,presence,6,1.0,1
-38.59,-3.78,presence,39,8.0,1
-41.86667,-4.2,presence,39,8.0,1
-59.6209,3.88498,presence,9,8.0,1
-61.1482,4.47957,presence,9,8.0,1
-60.91013,2.43965,presence,9,8.0,1
-61.13449,1.81424,presence,9,8.0,1
-53.01155,-19.02163,presence,6,1.0,1
-36.48067,-9.90739,presence,39,8.0,1
-37.2508,-9.60399,presence,39,8.0,1
-48.39341,-9.56597,presence,48,2.0,1
-52.09101,-22.64171,presence,6,1.0,1
-52.88789,-22.72941,presence,6,1.0,1
-49.72287,-29.32254,presence,28,2.0,1
-53.05199,-26.07795,presence,28,2.0,1
-64.22668,-12.43803,presence,29,8.0,1
-44.28291,-2.53911,presence,48,2.0,1
-48.81314,-21.5959,presence,6,1.0,1
-44.43161,-5.57385,presence,39,8.0,1
-40.71083,-4.32222,presence,39,8.0,1
-63.58061,-11.50573,presence,29,8.0,1
-50.59222,-22.41933,presence,6,1.0,1
-50.41878,-22.66043,presence,6,1.0,1
-37.73264,-9.11866,presence,39,8.0,1
-50.3878,-22.74757,presence,6,1.0,1
-48.20483,-7.19277,presence,48,2.0,1
-53.60535,-28.64549,presence,28,2.0,1
-49.46124,-21.99946,presence,6,1.0,1
-50.81947,-26.58445,presence,28,2.0,1
-49.65522,-20.62505,presence,6,1.0,1
-51.31422,-23.74301,presence,6,1.0,1
-47.5008,-4.94752,presence,48,2.0,1
-50.40106,-20.28646,presence,6,1.0,1
-79.028492,-8.112256,presence,25,3.0,1
-80.633331,-5.2,presence,25,3.0,1
-76.365681,-6.484525,presence,25,3.0,1
-73.251633,-3.743673,presence,25,3.0,1
-75.166672,-4.0,presence,25,3.0,1
-80.46833,-4.58361,presence,25,3.0,1
-78.0,-5.0,presence,25,3.0,1
-78.554718,-5.53917,presence,25,3.0,1
-78.530563,-5.63472,presence,25,3.0,1
-77.869034,-6.23169,presence,25,3.0,1
-76.833328,-7.0,presence,25,3.0,1
-73.308807,-3.78474,presence,25,3.0,1
-73.247223,-3.74806,presence,25,3.0,1
-73.24722,-3.74806,presence,25,3.0,1
-79.84167,-6.77361,presence,25,3.0,1
-80.63333,-5.2,presence,25,3.0,1
-78.52385,-9.14961,presence,25,3.0,1
-79.02998,-8.11599,presence,25,3.0,1
-73.25503,-3.75033,presence,25,3.0,1
-78.50027,-7.16378,presence,25,3.0,1
-78.53056,-5.63472,presence,25,3.0,1
-78.80472,-5.70806,presence,25,3.0,1
-78.64519,-8.98822,presence,25,3.0,1
-79.05321,-8.06295,presence,25,3.0,1
-78.49792,-9.11712,presence,25,3.0,1
-76.38399,-6.47554,presence,25,3.0,1
-76.34636,-6.49272,presence,25,3.0,1
-76.82597,-7.24449,presence,25,3.0,1
-78.79556,-5.71018,presence,25,3.0,1
-78.61556,-9.02306,presence,25,3.0,1
-78.489403,-7.13918,presence,25,3.0,1
-78.57,-9.09583,presence,25,3.0,1
-78.523849,-9.149614,presence,25,3.0,1
-78.804718,-5.70806,presence,25,3.0,1
-80.44139,-3.56667,presence,25,3.0,1
-76.08333,-5.9,presence,25,3.0,1
-76.96667,-6.05,presence,25,3.0,1
-80.68333,-4.9,presence,25,3.0,1
-79.69126,-6.58001,presence,25,3.0,1
-80.67695,-4.90348,presence,25,3.0,1
-81.11444,-5.08917,presence,25,3.0,1
-79.65165,-6.481,presence,25,3.0,1
-79.93284,-6.67387,presence,25,3.0,1
-79.14694,-7.84472,presence,25,3.0,1
-79.10778,-7.71444,presence,25,3.0,1
-79.96889,-5.18222,presence,25,3.0,1
-76.36556,-6.50139,presence,25,3.0,1
-79.65143,-6.48224,presence,25,3.0,1
-79.90345,-6.79933,presence,25,3.0,1
-79.1612,-7.8358,presence,25,3.0,1
-80.68189,-4.88884,presence,25,3.0,1
-78.11083,-5.11515,presence,25,3.0,1
-79.966667,-3.266667,presence,25,3.0,1
-78.566673,-1.03333,presence,25,3.0,1
-78.5,-0.21667,presence,25,3.0,1
-80.73333,-0.95,presence,25,3.0,1
-80.45,-1.05,presence,25,3.0,1
-80.13333,-2.83333,presence,25,3.0,1
-78.95667,-4.06917,presence,25,3.0,1
-79.290215,-0.220556,presence,25,3.0,1
-80.449997,-1.05,presence,25,3.0,1
-80.133331,-2.83333,presence,25,3.0,1
-79.833328,-3.5,presence,25,3.0,1
-79.17269,-0.25441,presence,25,3.0,1
-79.9,-2.16667,presence,25,3.0,1
-79.53373,-1.80154,presence,25,3.0,1
-80.41741,-0.59991,presence,25,3.0,1
-76.88278,0.08472,presence,25,3.0,1
-78.11083,-2.56282,presence,25,3.0,1
-79.35,-3.98333,presence,25,3.0,1
-79.70151,0.96304,presence,25,3.0,1
-79.96667,-3.26667,presence,25,3.0,1
-79.80697,-3.32561,presence,25,3.0,1
-80.65889,-1.04576,presence,25,3.0,1
-80.63806,-0.94886,presence,25,3.0,1
-80.23084,-3.47523,presence,25,3.0,1
179.25,-16.5,presence,45,2.0,1
177.46666,-17.61667,presence,45,2.0,1
177.41667,-17.8,presence,45,2.0,1
178.41586,-18.11341,presence,45,2.0,1
13.228197,-1.557292,presence,27,1.0,1
13.583333,-1.633333,presence,27,1.0,1
12.46672,-1.141344,presence,27,1.0,1
13.79084,-0.705684,presence,27,1.0,1
115.216667,-8.65,presence,19,10.0,1
106.845599,-6.208763,presence,19,10.0,1
122.512974,-3.99846,presence,5,10.0,1
98.672223,3.595196,presence,1,1.0,1
117.143615,-0.494823,presence,47,5.0,1
110.416667,-6.966667,presence,19,10.0,1
112.752088,-7.257472,presence,19,10.0,1
114.0,1.0,presence,47,5.0,1
106.788071,-6.249852,presence,19,10.0,1
107.4208,-7.0123,presence,19,10.0,1
112.62806,-7.97778,presence,19,10.0,1
101.81405,-1.36817,presence,36,9.0,1
110.40688,-6.99393,presence,19,10.0,1
106.631889,-6.178306,presence,19,10.0,1
111.903503,-7.6051,presence,19,10.0,1
106.99194,-6.23667,presence,19,10.0,1
110.83806,-7.6725,presence,19,10.0,1
101.45,0.53333,presence,36,9.0,1
110.41666,-6.96667,presence,19,10.0,1
110.59583,-7.53306,presence,19,10.0,1
115.21667,-8.65,presence,19,10.0,1
115.08445,-8.10261,presence,19,10.0,1
112.01667,-7.81667,presence,19,10.0,1
113.4746,-7.1568,presence,19,10.0,1
117.15,-0.5,presence,47,5.0,1
108.2207,-7.3274,presence,19,10.0,1
115.2437,-8.4355,presence,19,10.0,1
110.92056,-7.81444,presence,19,10.0,1
110.94444,-7.59833,presence,19,10.0,1
112.165,-7.4739,presence,19,10.0,1
110.76311,-8.15803,presence,19,10.0,1
112.23307,-7.54595,presence,19,10.0,1
110.25472,-7.66472,presence,19,10.0,1
110.72361,-7.57917,presence,19,10.0,1
100.63078,-0.22019,presence,36,9.0,1
100.67997,-0.16046,presence,36,9.0,1
103.1,-0.81667,presence,36,9.0,1
110.28333,-7.47417,presence,19,10.0,1
106.82139,-6.70611,presence,19,10.0,1
111.02222,-7.42639,presence,19,10.0,1
111.4186,-6.9698,presence,19,10.0,1
104.05,1.08333,presence,36,9.0,1
110.79889,-7.70528,presence,19,10.0,1
106.91815,-6.15808,presence,19,10.0,1
106.90044,-6.24545,presence,19,10.0,1
107.51833,-7.03306,presence,19,10.0,1
119.6673,-3.64883,presence,5,10.0,1
120.8675,-2.4959,presence,5,10.0,1
100.65,1.41667,presence,36,9.0,1
106.8223,-6.1818,presence,19,10.0,1
107.41288,-7.40794,presence,19,10.0,1
111.038,-6.7559,presence,19,10.0,1
100.05205,2.3321,presence,36,9.0,1
115.3272,-8.5435,presence,19,10.0,1
108.3,-6.46667,presence,19,10.0,1
106.78917,-6.59444,presence,19,10.0,1
109.36389,-7.38806,presence,19,10.0,1
102.13333,1.46667,presence,36,9.0,1
116.82887,-1.26753,presence,47,5.0,1
111.10333,-8.19389,presence,19,10.0,1
107.90965,-7.24842,presence,19,10.0,1
100.36667,-0.31667,presence,36,9.0,1
110.36247,-7.79876,presence,19,10.0,1
103.6158,-1.59667,presence,36,9.0,1
112.0649,-6.8976,presence,19,10.0,1
106.63623,-5.9095,presence,19,10.0,1
106.8378,-6.2936,presence,19,10.0,1
107.5425,-6.87222,presence,19,10.0,1
102.06612,1.33133,presence,36,9.0,1
103.43272,0.96217,presence,36,9.0,1
99.92416,2.01631,presence,36,9.0,1
99.96327,2.08853,presence,36,9.0,1
124.3102,0.7339,presence,5,10.0,1
124.8455,1.487,presence,43,7.0,1
111.5677,-7.6553,presence,19,10.0,1
108.3534,-7.3257,presence,19,10.0,1
101.7076,1.32431,presence,36,9.0,1
106.63189,-6.17831,presence,19,10.0,1
109.6753,-6.8886,presence,19,10.0,1
111.86667,-7.15,presence,19,10.0,1
112.43333,-7.46667,presence,19,10.0,1
106.81861,-6.4,presence,19,10.0,1
110.54667,-7.50556,presence,19,10.0,1
111.9035,-7.6051,presence,19,10.0,1
114.00976,-7.70623,presence,19,10.0,1
102.2562,-3.80065,presence,36,9.0,1
116.11667,-8.58333,presence,19,10.0,1
102.8614,-3.2945,presence,36,9.0,1
108.48306,-6.76028,presence,19,10.0,1
113.23149,-1.59342,presence,47,5.0,1
106.8331,-6.1948,presence,19,10.0,1
113.86667,-7.01667,presence,19,10.0,1
105.3595,-5.4816,presence,19,10.0,1
105.26106,-5.4456,presence,19,10.0,1
105.22408,-5.38711,presence,19,10.0,1
104.23617,-5.48888,presence,19,10.0,1
105.3655,-5.3342,presence,19,10.0,1
105.22104,-5.4011,presence,19,10.0,1
105.25166,-5.41518,presence,19,10.0,1
103.94048,-5.1677,presence,19,10.0,1
113.82145,-7.91346,presence,19,10.0,1
100.11997,-0.61898,presence,36,9.0,1
0.624931,6.475656,presence,13,7.0,1
-149.497236,-23.373223,presence,3,4.0,1
165.344133,-20.939234,presence,22,9.0,1
166.95,-22.1667,presence,22,9.0,1
-147.498164,-15.094251,presence,3,4.0,1
140.717,-2.533,presence,15,5.0,1
167.265278,-20.916667,presence,22,9.0,1
-60.71742365,3.118279255,presence,9,8.0,1
-38.39425572,-3.976938007,presence,39,8.0,1
-38.11157683,-4.397676492,presence,39,8.0,1
-38.52850792,-3.784849794,presence,39,8.0,1
-34.93042692,-8.044208784,presence,39,8.0,1
-49.35821499,-20.79678619,presence,6,1.0,1
-47.796793,-15.780741,presence,6,1.0,1
-47.97645224,-19.58017395,presence,6,1.0,1
-39.19727795,-14.74211754,presence,0,4.0,1
-49.28905096,-25.47596512,presence,6,1.0,1
-59.52849755,-3.78872133,presence,29,8.0,1
-60.1828537,-3.770081134,presence,29,8.0,1
-60.95781277,-3.290942899,presence,29,8.0,1
-60.25902124,-2.625919467,presence,29,8.0,1
-38.501414,-12.972218,presence,0,4.0,1
-44.86214932,-15.89675881,presence,0,4.0,1
-35.94366862,-8.453952943,presence,39,8.0,1
-35.08005625,-8.271341838,presence,39,8.0,1
-34.99495414,-7.984535625,presence,39,8.0,1
-34.99908888,-8.154737775,presence,39,8.0,1
-35.23556536,-7.733135553,presence,39,8.0,1
-34.86446703,-7.999332773,presence,39,8.0,1
-52.31308219,-28.00867841,presence,28,2.0,1
-39.03762737,-12.18689251,presence,0,4.0,1
-39.31264856,-7.375974022,presence,39,8.0,1
-39.28221936,-7.181933801,presence,39,8.0,1
-48.99302661,-16.28717612,presence,6,1.0,1
-49.26596993,-16.81184909,presence,6,1.0,1
-48.64542283,-17.70872096,presence,6,1.0,1
-49.27509198,-16.64207616,presence,6,1.0,1
-51.03784727,-17.73913499,presence,6,1.0,1
-54.24939436,-20.91267252,presence,6,1.0,1
-51.10524609,-23.52357728,presence,6,1.0,1
-51.86638849,-23.4678191,presence,6,1.0,1
-51.16277259,-30.09732789,presence,28,2.0,1
-50.57418267,-21.11328757,presence,6,1.0,1
-50.35053796,-21.26089685,presence,6,1.0,1
-49.0714319,-21.61000094,presence,6,1.0,1
-50.69489278,-21.28463951,presence,6,1.0,1
-39.480165,-7.212950077,presence,39,8.0,1
-38.8242337,-4.002709643,presence,39,8.0,1
-44.28225011,-2.631781763,presence,48,2.0,1
-54.66802635,-16.5197669,presence,6,1.0,1
-48.70087921,-22.25036441,presence,6,1.0,1
-47.80762679,-20.32948281,presence,6,1.0,1
-48.88880506,-11.65580189,presence,0,4.0,1
-40.22736157,-3.829339782,presence,39,8.0,1
-48.42329736,-1.26430504,presence,48,2.0,1
-47.79679277,-15.78074135,presence,6,1.0,1
-52.21109946,-20.43827364,presence,6,1.0,1
-48.96360151,-21.13295988,presence,6,1.0,1
-50.09551528,-21.40468754,presence,6,1.0,1
-38.44383526,-12.90289186,presence,0,4.0,1
-39.60026526,-3.396728726,presence,39,8.0,1
-38.93728673,-7.539404503,presence,39,8.0,1
-40.80594409,-2.954596056,presence,39,8.0,1
-39.41953901,-4.40087286,presence,39,8.0,1
-38.29666195,-4.235471021,presence,39,8.0,1
-38.80632235,-3.781040651,presence,39,8.0,1
-39.78226916,-3.238678671,presence,39,8.0,1
-40.63571464,-3.178940094,presence,39,8.0,1
-40.04755875,-4.934460024,presence,39,8.0,1
-40.68849433,-3.992687344,presence,39,8.0,1
-40.62116079,-6.301232143,presence,39,8.0,1
-38.95257426,-4.946341846,presence,39,8.0,1
-39.34084995,-5.24801494,presence,39,8.0,1
-38.14608573,-4.842209104,presence,39,8.0,1
-40.36343393,-7.201408042,presence,39,8.0,1
-40.25283022,-5.933417614,presence,39,8.0,1
-39.58241598,-3.934210712,presence,39,8.0,1
-39.52242759,-3.618094976,presence,39,8.0,1
-49.59603412,-16.04348661,presence,6,1.0,1
-45.25415524,-5.653789131,presence,48,2.0,1
-55.76075394,-20.70674265,presence,6,1.0,1
-54.83762846,-22.1448421,presence,6,1.0,1
-55.02479441,-20.44638296,presence,6,1.0,1
-55.88939935,-15.4799639,presence,29,8.0,1
-51.9674162,-23.40090256,presence,6,1.0,1
-51.77967629,-24.68989862,presence,6,1.0,1
-54.43367863,-25.45263066,presence,28,2.0,1
-53.02087416,-24.504664,presence,28,2.0,1
-37.98652126,-8.264018835,presence,39,8.0,1
-43.1326369,-7.498548448,presence,39,8.0,1
-50.3480225,-27.29616043,presence,28,2.0,1
-48.51018076,-20.93995105,presence,6,1.0,1
-48.1422334,-10.22423176,presence,0,4.0,1
-39.05149892,-3.602791572,presence,39,8.0,1
-39.3284553,-14.84885364,presence,0,4.0,1
-40.1586335,-13.87183251,presence,0,4.0,1
-39.29017509,-16.61921176,presence,0,4.0,1
-39.82569471,-18.46905851,presence,0,4.0,1
-54.43923549,-22.33777625,presence,6,1.0,1
-56.25497498,-15.570869,presence,29,8.0,1
-48.32984931,-19.02745296,presence,6,1.0,1
-55.09524529,-2.828915538,presence,48,2.0,1
-37.09325786,-10.99109748,presence,0,4.0,1
-37.42173731,-10.68533419,presence,0,4.0,1
-37.82815982,-10.75554053,presence,0,4.0,1
-36.9047,-9.44899,presence,39,8.0,1
-36.46993,-10.24448,presence,39,8.0,1
-39.21795,-14.75939,presence,0,4.0,1
-40.23381,-9.39679,presence,0,4.0,1
-39.16983,-3.41344,presence,39,8.0,1
-39.33459,-5.13424,presence,39,8.0,1
-55.73052,-20.76269,presence,6,1.0,1
-53.46637,-21.88205,presence,6,1.0,1
-56.30288,-10.01997,presence,29,8.0,1
-56.15577,-13.04098,presence,29,8.0,1
-56.15193,-13.58906,presence,29,8.0,1
-55.44017,-11.76411,presence,29,8.0,1
-55.69953,-12.68166,presence,29,8.0,1
-49.55042,-19.01507,presence,6,1.0,1
-43.93045268,-16.62067423,presence,0,4.0,1
-49.8748,-3.82757,presence,48,2.0,1
-37.75067,-6.54728,presence,39,8.0,1
-51.4595,-23.44732,presence,6,1.0,1
-53.12544,-26.06439,presence,28,2.0,1
-51.58296,-23.07631,presence,6,1.0,1
-51.72359,-23.48811,presence,6,1.0,1
-32.41997,-3.85071,presence,39,8.0,1
-37.44422,-7.42664,presence,39,8.0,1
-53.87429,-28.35325,presence,28,2.0,1
-62.95488,-9.91052,presence,29,8.0,1
-62.66636,-10.62696,presence,29,8.0,1
-61.74769,-10.41994,presence,29,8.0,1
-50.5747,-21.14986,presence,6,1.0,1
-48.20111,-21.82763,presence,6,1.0,1
-48.29305,-21.2022,presence,6,1.0,1
-49.30259,-21.4521,presence,6,1.0,1
-48.99168,-20.69621,presence,6,1.0,1
-49.48849,-20.09639,presence,6,1.0,1
-48.06856,-20.96612,presence,6,1.0,1
-47.82085912,-21.21045418,presence,6,1.0,1
-49.35669,-20.76911,presence,6,1.0,1
-50.01266,-20.4801,presence,6,1.0,1
-48.88032,-10.23212,presence,48,2.0,1
-40.27279,-5.90848,presence,39,8.0,1
-49.24836,-16.83994,presence,6,1.0,1
-49.43602,-16.5023,presence,6,1.0,1
-49.44178,-18.32952,presence,6,1.0,1
-54.81409,-21.92184,presence,6,1.0,1
-57.58416,-19.10505,presence,21,4.0,1
-51.39833,-19.526,presence,6,1.0,1
-54.99,-21.02035,presence,6,1.0,1
-55.0224,-15.8956,presence,6,1.0,1
-57.29768,-9.99743,presence,29,8.0,1
-48.94362,-19.37346,presence,6,1.0,1
-38.56928,-6.92206,presence,39,8.0,1
-37.34287,-6.99689,presence,39,8.0,1
-37.87012,-6.80692,presence,39,8.0,1
-38.18614,-6.73098,presence,39,8.0,1
-52.73574,-24.24372,presence,6,1.0,1
-52.15969,-22.97418,presence,6,1.0,1
-52.03998,-23.90551,presence,6,1.0,1
-54.23821,-24.26175,presence,28,2.0,1
-51.03104,-23.22762,presence,6,1.0,1
-54.11322,-25.24843,presence,28,2.0,1
-52.62571,-23.1867,presence,6,1.0,1
-53.99553,-24.44687,presence,28,2.0,1
-51.82025,-26.40571,presence,28,2.0,1
-52.53752,-22.90028,presence,6,1.0,1
-51.38569,-22.74672,presence,6,1.0,1
-53.31785,-22.82902,presence,6,1.0,1
-51.08897,-22.87095,presence,6,1.0,1
-52.15746,-23.79814,presence,6,1.0,1
-51.87101,-23.47797,presence,6,1.0,1
-52.46715,-23.19886,presence,6,1.0,1
-52.68457,-22.73272,presence,6,1.0,1
-53.38517,-23.71014,presence,6,1.0,1
-38.19653,-6.11628,presence,39,8.0,1
-54.48027,-27.82566,presence,28,2.0,1
-49.03653,-28.49259,presence,28,2.0,1
-49.4421,-20.93338,presence,6,1.0,1
-48.53799,-20.94546,presence,6,1.0,1
-48.47792,-21.9116,presence,6,1.0,1
-50.29196,-20.29757,presence,6,1.0,1
-48.45033,-21.59547,presence,6,1.0,1
-48.16308,-20.18798,presence,6,1.0,1
-49.484,-20.593,presence,6,1.0,1
-48.5688,-21.79214,presence,6,1.0,1
-51.83643,-21.77554,presence,6,1.0,1
-47.90443,-22.55963,presence,6,1.0,1
-47.61185,-21.2125,presence,6,1.0,1
-50.53493,-21.95443,presence,6,1.0,1
-35.89999,-9.29835,presence,39,8.0,1
-36.39294,-9.36843,presence,39,8.0,1
-37.74529,-9.54806,presence,39,8.0,1
-37.19403,-9.34425,presence,39,8.0,1
-36.11378,-9.82885,presence,39,8.0,1
-39.59376,-14.64492,presence,0,4.0,1
-39.45141,-10.89685,presence,0,4.0,1
-38.85915,-4.37308,presence,39,8.0,1
-38.45545,-3.8695,presence,39,8.0,1
-40.59869,-4.25485,presence,39,8.0,1
-51.15977,-16.45543,presence,6,1.0,1
-47.93548,-16.49511,presence,6,1.0,1
-47.1557,-5.26475,presence,48,2.0,1
-55.93897,-22.20114,presence,28,2.0,1
-54.33095,-19.80863,presence,6,1.0,1
-56.65893,-20.48226,presence,6,1.0,1
-56.3386,-20.91043,presence,6,1.0,1
-52.1108,-19.06105,presence,6,1.0,1
-54.44971,-22.32387,presence,6,1.0,1
-54.97947,-19.4462,presence,6,1.0,1
-56.72113,-14.76851,presence,29,8.0,1
-48.26154,-18.59073,presence,6,1.0,1
-48.9563,-19.9781,presence,6,1.0,1
-46.88258,-17.13285,presence,6,1.0,1
-50.77844,-3.70172,presence,48,2.0,1
-36.06759,-6.51391,presence,39,8.0,1
-51.27421,-22.80928,presence,6,1.0,1
-50.08819,-23.0042,presence,6,1.0,1
-51.295,-23.18,presence,6,1.0,1
-52.8728,-22.63752,presence,6,1.0,1
-51.37632,-22.90122,presence,6,1.0,1
-51.97861,-23.11265,presence,6,1.0,1
-52.10655,-24.34412,presence,6,1.0,1
-52.99528,-22.96579,presence,6,1.0,1
-53.87839,-25.39219,presence,28,2.0,1
-54.17683,-24.426,presence,28,2.0,1
-54.25786,-25.11125,presence,28,2.0,1
-52.94407,-22.76112,presence,6,1.0,1
-51.42825,-23.27501,presence,6,1.0,1
-54.01644,-25.47001,presence,28,2.0,1
-54.09087,-24.22292,presence,28,2.0,1
-39.05656,-8.07869,presence,39,8.0,1
-42.17102,-3.84898,presence,39,8.0,1
-41.73536,-2.92278,presence,39,8.0,1
-41.38054,-4.42512,presence,39,8.0,1
-41.51271,-7.10697,presence,39,8.0,1
-42.68879,-3.94558,presence,39,8.0,1
-52.86831,-28.25008,presence,28,2.0,1
-54.66252,-28.05186,presence,28,2.0,1
-63.96964,-10.09215,presence,29,8.0,1
-63.85192,-10.48146,presence,29,8.0,1
-63.23215,-9.03389,presence,29,8.0,1
-60.49419,-13.08252,presence,29,8.0,1
-63.12648,-12.38313,presence,29,8.0,1
-60.07479,2.69748,presence,9,8.0,1
-53.53403,-26.3334,presence,28,2.0,1
-53.18283,-26.75798,presence,28,2.0,1
-51.50417,-22.14018,presence,6,1.0,1
-47.61728,-21.0506,presence,6,1.0,1
-48.08744,-22.27942,presence,6,1.0,1
-51.59598,-21.57936,presence,6,1.0,1
-49.10928,-22.83679,presence,6,1.0,1
-48.83841,-21.79515,presence,6,1.0,1
-50.5581,-20.28884,presence,6,1.0,1
-47.81714,-20.98644,presence,6,1.0,1
-49.50879,-20.84158,presence,6,1.0,1
-51.57141,-21.22773,presence,6,1.0,1
-51.64432,-22.13099,presence,6,1.0,1
-48.18769,-22.03418,presence,6,1.0,1
-47.92799,-20.53958,presence,6,1.0,1
-36.95751,-10.6671,presence,0,4.0,1
-37.25272,-10.05731,presence,39,8.0,1
-37.79205,-11.26994,presence,0,4.0,1
-37.26914,-10.69202,presence,0,4.0,1
-37.78582,-10.57105,presence,0,4.0,1
-37.24115,-10.94452,presence,0,4.0,1
-38.02179,-11.07791,presence,0,4.0,1
-36.9649,-9.51685,presence,39,8.0,1
-50.06225,-21.76343,presence,6,1.0,1
-50.71583,-21.33695,presence,6,1.0,1
-49.6485,-20.87439,presence,6,1.0,1
-51.87193,-21.50826,presence,6,1.0,1
-50.10989,-21.39112,presence,6,1.0,1
-50.80363,-21.36954,presence,6,1.0,1
-49.02475,-20.92377,presence,6,1.0,1
-51.58294,-21.38916,presence,6,1.0,1
-36.6687,-10.35698,presence,39,8.0,1
78.99814839,12.80063793,presence,14,10.0,1
88.35233764,22.55172959,presence,4,7.0,1
80.23495204,13.04808626,presence,14,10.0,1
77.108979,28.646519,presence,31,6.0,1
74.76425193,26.22807985,presence,31,6.0,1
76.47423385,10.05531491,presence,14,10.0,1
78.13879231,26.04504558,presence,31,6.0,1
75.80474978,29.22039493,presence,31,6.0,1
80.89700403,26.84669702,presence,4,7.0,1
77.209021,28.613939,presence,31,6.0,1
77.00468823,8.606249101,presence,14,10.0,1
76.76827789,30.73383897,presence,31,6.0,1
78.55491394,10.8766853,presence,14,10.0,1
87.26240712,22.41042294,presence,4,7.0,1
77.10897949,28.64651881,presence,31,6.0,1
75.26676845,12.83305454,presence,14,10.0,1
75.53609385,11.99236236,presence,14,10.0,1
76.64869298,9.628318329,presence,14,10.0,1
75.83150229,11.48078202,presence,14,10.0,1
75.82411698,30.81069306,presence,31,6.0,1
77.34650879,8.306035728,presence,14,10.0,1
81.41129566,27.74407868,presence,4,7.0,1
84.09685801,25.87745517,presence,4,7.0,1
81.37166065,26.9167423,presence,4,7.0,1
79.41114728,28.45553054,presence,31,6.0,1
82.60642129,26.78989963,presence,4,7.0,1
83.82737346,26.4254656,presence,4,7.0,1
78.76158795,27.63462846,presence,31,6.0,1
80.79821486,25.87788101,presence,4,7.0,1
77.69617609,28.74459351,presence,31,6.0,1
82.0125258,27.08773611,presence,4,7.0,1
83.35993146,26.62570474,presence,4,7.0,1
79.87068906,25.73655825,presence,4,7.0,1
80.15249206,27.33438761,presence,31,6.0,1
79.3796838,26.09631766,presence,31,6.0,1
80.65623828,28.12667877,presence,31,6.0,1
81.2221601,26.23334293,presence,4,7.0,1
79.8342465,27.981722,presence,31,6.0,1
80.84695754,27.52317916,presence,4,7.0,1
82.01081438,26.27895729,presence,4,7.0,1
80.54996012,26.61433979,presence,4,7.0,1
82.65982599,26.42372262,presence,4,7.0,1
82.36956424,27.4881199,presence,4,7.0,1
78.45673913,27.20600996,presence,31,6.0,1
79.95379678,26.42802214,presence,31,6.0,1
83.92526583,26.86466225,presence,4,7.0,1
81.81612382,27.67968475,presence,4,7.0,1
83.04554873,24.40357387,presence,4,7.0,1
83.36384678,18.46527865,presence,4,7.0,1
72.20327266,22.72727718,presence,7,6.0,1
74.39535912,30.56047034,presence,31,6.0,1
75.55370738,31.21380784,presence,31,6.0,1
75.38977786,31.35482794,presence,31,6.0,1
87.12996631,23.1382072,presence,4,7.0,1
87.76325389,23.42533185,presence,4,7.0,1
87.66158619,23.95173039,presence,4,7.0,1
88.38548522,26.91343878,presence,4,7.0,1
88.06455102,22.5236966,presence,4,7.0,1
88.07587622,22.88156953,presence,4,7.0,1
89.0819641,26.66315428,presence,4,7.0,1
89.34014159,26.29297115,presence,4,7.0,1
88.08550138,25.1370515,presence,4,7.0,1
